,Region,iso3,Country,City/Town
10794,Europe (HIC),SWE,Sweden,Sodertalje
10795,Europe (HIC),SWE,Sweden,Sodertalje
10796,Europe (HIC),SWE,Sweden,Sollentuna
10797,Europe (HIC),SWE,Sweden,Sollentuna
10798,Europe (HIC),SWE,Sweden,Sollentuna
10799,Europe (HIC),SWE,Sweden,Stockholm
10800,Europe (HIC),SWE,Sweden,Stockholm
10801,Europe (HIC),SWE,Sweden,Stockholm
10802,Europe (HIC),SWE,Sweden,Stockholm
10803,Europe (HIC),SWE,Sweden,Sundsvall
10804,Europe (HIC),SWE,Sweden,Sundsvall
10805,Europe (HIC),SWE,Sweden,Sundsvall
10806,Europe (HIC),SWE,Sweden,Sundsvall
10807,Europe (HIC),SWE,Sweden,Trelleborg
10808,Europe (HIC),SWE,Sweden,Tystberga
10809,Europe (HIC),SWE,Sweden,Tystberga
10810,Europe (HIC),SWE,Sweden,Tystberga
10811,Europe (HIC),SWE,Sweden,Umea
10812,Europe (HIC),SWE,Sweden,Umea
10813,Europe (HIC),SWE,Sweden,Umea
10814,Europe (HIC),SWE,Sweden,Umea
10815,Europe (HIC),SWE,Sweden,Umee
10816,Europe (HIC),SWE,Sweden,Uppsala
10817,Europe (HIC),SWE,Sweden,Uppsala
10818,Europe (HIC),SWE,Sweden,Uppsala
10819,Europe (HIC),SWE,Sweden,Uppsala
10820,Europe (HIC),SWE,Sweden,Vasteras
10821,Europe (HIC),SWE,Sweden,Vaxjo
10822,Europe (HIC),SWE,Sweden,Vaxjo
10823,Europe (HIC),SWE,Sweden,Vaxjo
10824,Europe (HIC),SWE,Sweden,Visby
10825,Europe (HIC),SWE,Sweden,Visby
10826,Europe (HIC),SWE,Sweden,Ystad
10827,Europe (HIC),SWE,Sweden,Ystad
10828,South-East Asia (LMIC),THA,Thailand,Ayutthaya
10829,South-East Asia (LMIC),THA,Thailand,Bangkok
10830,South-East Asia (LMIC),THA,Thailand,Chiang Mai
10831,South-East Asia (LMIC),THA,Thailand,Chiang Rai
10832,South-East Asia (LMIC),THA,Thailand,Chon Buri
10833,South-East Asia (LMIC),THA,Thailand,Khon Kaen
10834,South-East Asia (LMIC),THA,Thailand,Lampang
10835,South-East Asia (LMIC),THA,Thailand,Lamphun
10836,South-East Asia (LMIC),THA,Thailand,Loei
10837,South-East Asia (LMIC),THA,Thailand,Mae Hong Son
10838,South-East Asia (LMIC),THA,Thailand,Nakhon Ratchasima
10839,South-East Asia (LMIC),THA,Thailand,Nakhon Sawan
10840,South-East Asia (LMIC),THA,Thailand,Nan
10841,South-East Asia (LMIC),THA,Thailand,Narathiwat
10842,South-East Asia (LMIC),THA,Thailand,Nonthaburi
10843,South-East Asia (LMIC),THA,Thailand,Pathum Thani
10844,South-East Asia (LMIC),THA,Thailand,Phayao
10845,South-East Asia (LMIC),THA,Thailand,Phra Nakhon Si Ayutthaya
10846,South-East Asia (LMIC),THA,Thailand,Phrae
10847,South-East Asia (LMIC),THA,Thailand,Phuket
10848,South-East Asia (LMIC),THA,Thailand,Ratchaburi
10849,South-East Asia (LMIC),THA,Thailand,Rayong
10850,South-East Asia (LMIC),THA,Thailand,Sa Kaeo
10851,South-East Asia (LMIC),THA,Thailand,Samut Prakan
10852,South-East Asia (LMIC),THA,Thailand,Samut Sakhon
10853,South-East Asia (LMIC),THA,Thailand,Saraburi
10854,South-East Asia (LMIC),THA,Thailand,Songkhla
10855,South-East Asia (LMIC),THA,Thailand,Surat Thani
10856,South-East Asia (LMIC),THA,Thailand,Yala
10857,Eastern Mediterranean (LMIC),TUN,Tunisia,Bizerte
10858,Eastern Mediterranean (LMIC),TUN,Tunisia,Sfax
10859,Eastern Mediterranean (LMIC),TUN,Tunisia,Sousse
10860,Eastern Mediterranean (LMIC),TUN,Tunisia,Tunis
10861,Europe (LMIC),TUR,Turkey,Adana
10862,Europe (LMIC),TUR,Turkey,Adiyaman
10863,Europe (LMIC),TUR,Turkey,Afyon
10864,Europe (LMIC),TUR,Turkey,Afyonkarahisar
10865,Europe (LMIC),TUR,Turkey,Agri
10866,Europe (LMIC),TUR,Turkey,Aksaray
10867,Europe (LMIC),TUR,Turkey,Amasya
10868,Europe (LMIC),TUR,Turkey,Ankara
10869,Europe (LMIC),TUR,Turkey,Antalya
10870,Europe (LMIC),TUR,Turkey,Ardahan
10871,Europe (LMIC),TUR,Turkey,Artvin
10872,Europe (LMIC),TUR,Turkey,Aydin
10873,Europe (LMIC),TUR,Turkey,Balikesir
10874,Europe (LMIC),TUR,Turkey,Bandirma
10875,Europe (LMIC),TUR,Turkey,Bartin
10876,Europe (LMIC),TUR,Turkey,Batman
10877,Europe (LMIC),TUR,Turkey,Bayburt
10878,Europe (LMIC),TUR,Turkey,Bilecik
10879,Europe (LMIC),TUR,Turkey,Bingol
10880,Europe (LMIC),TUR,Turkey,Bitlis
10881,Europe (LMIC),TUR,Turkey,Bolu
10882,Europe (LMIC),TUR,Turkey,Burdur
10883,Europe (LMIC),TUR,Turkey,Bursa
10884,Europe (LMIC),TUR,Turkey,Canakkale
10885,Europe (LMIC),TUR,Turkey,Cankiri
10886,Europe (LMIC),TUR,Turkey,Cerkezkoy
10887,Europe (LMIC),TUR,Turkey,Cigli
10888,Europe (LMIC),TUR,Turkey,Corum
10889,Europe (LMIC),TUR,Turkey,Denizli
10890,Europe (LMIC),TUR,Turkey,Diyarbakir
10891,Europe (LMIC),TUR,Turkey,Duzce
10892,Europe (LMIC),TUR,Turkey,Edirne
10893,Europe (LMIC),TUR,Turkey,Elazig
10894,Europe (LMIC),TUR,Turkey,Elbistan
10895,Europe (LMIC),TUR,Turkey,Erzincan
10896,Europe (LMIC),TUR,Turkey,Erzurum
10897,Europe (LMIC),TUR,Turkey,Eskisehir
10898,Europe (LMIC),TUR,Turkey,Gaziantep
10899,Europe (LMIC),TUR,Turkey,Giresun
10900,Europe (LMIC),TUR,Turkey,Gumushane
10901,Europe (LMIC),TUR,Turkey,Hakkari
10902,Europe (LMIC),TUR,Turkey,Hatay
10903,Europe (LMIC),TUR,Turkey,Icel
10904,Europe (LMIC),TUR,Turkey,Igdir
10905,Europe (LMIC),TUR,Turkey,Isparta
10906,Europe (LMIC),TUR,Turkey,Istanbul
10907,Europe (LMIC),TUR,Turkey,Izmir
10908,Europe (LMIC),TUR,Turkey,Kahramanmaras
10909,Europe (LMIC),TUR,Turkey,Karabuk
10910,Europe (LMIC),TUR,Turkey,Karaman
10911,Europe (LMIC),TUR,Turkey,Kars
10912,Europe (LMIC),TUR,Turkey,Kastamonu
10913,Europe (LMIC),TUR,Turkey,Kayseri
10914,Europe (LMIC),TUR,Turkey,Kilis
10915,Europe (LMIC),TUR,Turkey,Kirikkale
10916,Europe (LMIC),TUR,Turkey,Kirklareli
10917,Europe (LMIC),TUR,Turkey,Kirsehir
10918,Europe (LMIC),TUR,Turkey,Kocaeli
10919,Europe (LMIC),TUR,Turkey,Konya
10920,Europe (LMIC),TUR,Turkey,Kutahya
10921,Europe (LMIC),TUR,Turkey,Limankoi
10922,Europe (LMIC),TUR,Turkey,Malatya
10923,Europe (LMIC),TUR,Turkey,Manisa
10924,Europe (LMIC),TUR,Turkey,Mardin
10925,Europe (LMIC),TUR,Turkey,Mersin
10926,Europe (LMIC),TUR,Turkey,Mugla
10927,Europe (LMIC),TUR,Turkey,Mus
10928,Europe (LMIC),TUR,Turkey,Nevsehir
10929,Europe (LMIC),TUR,Turkey,Nevsehir
10930,Europe (LMIC),TUR,Turkey,Nigde
10931,Europe (LMIC),TUR,Turkey,Nigde
10932,Europe (LMIC),TUR,Turkey,Ordu
10933,Europe (LMIC),TUR,Turkey,Osmaniye
10934,Europe (LMIC),TUR,Turkey,Rize
10935,Europe (LMIC),TUR,Turkey,Sakarya
10936,Europe (LMIC),TUR,Turkey,Samsun
10937,Europe (LMIC),TUR,Turkey,Sanliurfa
10938,Europe (LMIC),TUR,Turkey,Siirt
10939,Europe (LMIC),TUR,Turkey,Siirt Province
10940,Europe (LMIC),TUR,Turkey,Sinop
10941,Europe (LMIC),TUR,Turkey,Sirnak
10942,Europe (LMIC),TUR,Turkey,Sivas
10943,Europe (LMIC),TUR,Turkey,Smirne
10944,Europe (LMIC),TUR,Turkey,Tekirdag
10945,Europe (LMIC),TUR,Turkey,Tokat
10946,Europe (LMIC),TUR,Turkey,Trabzon
10947,Europe (LMIC),TUR,Turkey,Tunceli
10948,Europe (LMIC),TUR,Turkey,Urfa
10949,Europe (LMIC),TUR,Turkey,Usak
10950,Europe (LMIC),TUR,Turkey,Van
10951,Europe (LMIC),TUR,Turkey,Yalova
10952,Europe (LMIC),TUR,Turkey,Yatagan
10953,Europe (LMIC),TUR,Turkey,Yozgat
10954,Europe (LMIC),TUR,Turkey,Zonguldak
10955,Africa (Sub-Saharan) (LMIC),TZA,United Republic of Tanzania,Morogoro
